Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,TotalSpending,TotalPurchases,Recency_Group,AgeGroup,ResponseRate,Cluster,CustomerID,Group
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,35,4,60–100 days,21-40,0.0,3,1406,Cluster 3
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,47,2295,1,0,0,0,0,1,0,0,0,0,28,18,0,27,4,30–60 days,41-60,0.0,3,1407,Cluster 3
92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,35,2351,0,1,0,0,0,0,0,1,0,0,1089,1047,2,1021,22,60–100 days,21-40,33.33333333333333,1,1408,Cluster 1
34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,2347,0,0,1,0,0,0,0,1,0,0,32,30,0,32,5,60–100 days,41-60,0.0,3,1409,Cluster 3
70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,53,2401,1,0,0,0,0,0,0,1,0,0,292,290,0,291,12,0–30 days,41-60,0.0,0,1410,Cluster 0
31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,41,2580,0,1,0,0,0,1,0,0,0,0,32,16,1,45,4,60–100 days,41-60,16.666666666666664,3,1411,Cluster 3
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,59,2832,0,1,0,0,0,0,0,1,0,0,254,219,0,286,11,60–100 days,41-60,0.0,0,1412,Cluster 0
20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,34,2679,0,0,0,1,0,1,0,0,0,0,20,10,0,26,3,0–30 days,21-40,0.0,3,1413,Cluster 3
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,56,2226,0,1,0,0,0,0,0,1,0,0,90,55,0,122,6,60–100 days,41-60,0.0,3,1414,Cluster 3
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,37,2659,0,1,0,0,0,0,0,1,0,0,120,84,0,137,7,0–30 days,21-40,0.0,3,1415,Cluster 3
33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,68,2505,0,0,0,1,0,0,0,1,0,0,62,54,0,60,6,30–60 days,61-100,0.0,3,1416,Cluster 3
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,71,2440,0,1,0,0,0,0,0,0,1,0,19,16,0,19,3,0–30 days,61-100,0.0,3,1417,Cluster 3
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,2823,0,0,0,1,0,0,0,1,0,0,46,27,0,61,6,60–100 days,41-60,16.666666666666664,3,1418,Cluster 3
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,72,2772,0,0,0,0,1,0,0,0,1,0,1792,1654,1,1750,20,30–60 days,61-100,33.33333333333333,1,1419,Cluster 1
82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,74,2434,0,0,0,1,0,0,0,1,0,0,2157,2031,2,2037,22,60–100 days,61-100,33.33333333333333,1,1420,Cluster 1
51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,62,2416,0,1,0,0,0,0,0,1,0,0,304,298,0,282,12,60–100 days,61-100,0.0,0,1421,Cluster 0
78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,49,2719,0,1,0,0,0,1,0,0,0,0,1302,1285,0,1247,17,60–100 days,41-60,0.0,2,1422,Cluster 2
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,63,2734,0,1,0,0,0,0,0,1,0,0,832,785,1,868,22,60–100 days,61-100,16.666666666666664,2,1423,Cluster 2
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,38,2406,0,0,0,1,0,0,0,0,0,1,1114,984,0,1173,16,30–60 days,21-40,0.0,2,1424,Cluster 2
69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,47,2257,0,0,0,1,0,1,0,0,0,0,651,612,0,632,13,30–60 days,41-60,0.0,0,1425,Cluster 0
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,48,2656,0,0,0,1,0,0,0,1,0,0,184,159,0,190,9,30–60 days,41-60,0.0,3,1426,Cluster 3
77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,1103,1072,0,1036,16,0–30 days,41-60,0.0,2,1427,Cluster 2
73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,67,2387,0,0,1,0,0,0,0,1,0,0,1464,1421,0,1507,22,30–60 days,61-100,16.666666666666664,2,1428,Cluster 2
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2431,0,0,1,0,0,0,0,0,0,1,54,51,0,57,5,60–100 days,41-60,0.0,3,1429,Cluster 3
32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,55,2829,0,0,0,1,0,0,0,0,0,1,459,389,0,443,15,30–60 days,41-60,0.0,0,1430,Cluster 0
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,51,2163,0,0,0,1,0,0,0,1,0,0,1051,1011,0,985,15,0–30 days,41-60,0.0,0,1431,Cluster 0
43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,49,2783,1,0,0,0,0,0,0,1,0,0,149,118,0,178,8,60–100 days,41-60,16.666666666666664,3,1432,Cluster 3
26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,48,2692,0,0,0,1,0,0,0,1,0,0,55,33,0,66,6,30–60 days,41-60,0.0,3,1433,Cluster 3
93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,50,2296,0,0,1,0,0,0,0,1,0,0,2304,2259,3,2260,25,0–30 days,41-60,66.66666666666666,1,1434,Cluster 1
38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,46,2812,0,1,0,0,0,0,0,0,0,1,520,506,0,418,16,60–100 days,41-60,16.666666666666664,0,1435,Cluster 0
64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,70,2313,0,0,0,0,1,0,0,0,1,0,546,536,1,549,17,0–30 days,61-100,16.666666666666664,0,1436,Cluster 0
57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,61,2473,0,0,0,1,0,0,0,1,0,0,608,579,0,560,18,0–30 days,61-100,0.0,0,1437,Cluster 0
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,65,2236,0,0,0,1,0,0,0,0,0,1,40,34,2,46,4,0–30 days,61-100,33.33333333333333,3,1438,Cluster 3
16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,42,2170,0,0,0,1,0,0,0,1,0,0,33,22,0,37,6,30–60 days,41-60,0.0,3,1439,Cluster 3
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2515,0,1,0,0,0,0,0,0,1,0,42,37,0,45,4,0–30 days,21-40,0.0,3,1440,Cluster 3
49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,57,2533,1,0,0,0,0,0,0,0,1,0,599,403,0,741,18,0–30 days,41-60,0.0,0,1441,Cluster 0
50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,67,2660,0,1,0,0,0,0,0,1,0,0,538,490,0,586,17,30–60 days,61-100,0.0,0,1442,Cluster 0
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1,1499,19,30–60 days,61-100,16.666666666666664,2,1443,Cluster 2
41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,70,2300,0,1,0,0,0,0,0,0,0,1,12,11,0,13,3,0–30 days,61-100,0.0,3,1444,Cluster 3
67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,50,2688,0,0,0,1,0,0,0,1,0,0,1429,1387,0,1380,21,0–30 days,41-60,0.0,2,1445,Cluster 2
23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,50,2349,0,1,0,0,0,1,0,0,0,0,43,21,0,46,5,60–100 days,41-60,0.0,3,1446,Cluster 3
34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,43,2582,0,1,0,0,0,0,0,1,0,0,151,127,0,162,8,60–100 days,41-60,0.0,3,1447,Cluster 3
34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,54,2587,0,0,1,0,0,0,0,1,0,0,35,30,0,40,4,60–100 days,41-60,0.0,3,1448,Cluster 3
94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,51,2825,0,1,0,0,0,0,0,0,0,1,934,790,2,890,17,60–100 days,41-60,50.0,1,1449,Cluster 1
65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,62,2749,0,1,0,0,0,0,0,1,0,0,962,809,0,1082,19,0–30 days,61-100,0.0,2,1450,Cluster 2
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,66,2661,0,0,0,1,0,0,0,1,0,0,122,110,0,122,7,0–30 days,61-100,0.0,3,1451,Cluster 3
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,64,2742,0,0,1,0,0,0,0,0,1,0,1497,1454,0,1330,22,60–100 days,61-100,0.0,2,1452,Cluster 2
59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,50,2398,0,1,0,0,0,0,0,0,0,1,87,87,0,87,6,0–30 days,41-60,0.0,3,1453,Cluster 3
41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,33,2403,0,0,1,0,0,0,0,0,1,0,181,145,0,210,9,60–100 days,21-40,0.0,3,1454,Cluster 3
57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,59,2315,0,1,0,0,0,0,0,0,0,1,1004,974,1,1034,25,60–100 days,41-60,16.666666666666664,2,1455,Cluster 2
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,41,2613,0,0,1,0,0,0,0,1,0,0,1010,840,0,946,24,0–30 days,41-60,0.0,2,1456,Cluster 2
62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,60,2826,0,0,0,1,0,0,0,1,0,0,720,621,0,809,20,60–100 days,61-100,0.0,2,1457,Cluster 2
19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,2415,0,0,0,1,0,1,0,0,0,0,25,18,0,29,4,30–60 days,21-40,0.0,3,1458,Cluster 3
19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2470,0,1,0,0,0,0,0,1,0,0,30,14,0,36,4,30–60 days,41-60,0.0,3,1459,Cluster 3
75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,44,2855,0,0,0,1,0,1,0,0,0,0,1125,1091,0,962,16,30–60 days,41-60,0.0,0,1460,Cluster 0
70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,44,2642,0,0,1,0,0,0,0,0,1,0,852,844,0,795,22,60–100 days,41-60,0.0,2,1461,Cluster 2
79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,50,2166,0,0,0,1,0,0,0,0,1,0,1600,1569,0,1611,14,60–100 days,41-60,0.0,2,1462,Cluster 2
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,74,2178,0,0,0,1,0,0,0,0,0,1,436,428,1,444,15,30–60 days,61-100,16.666666666666664,0,1463,Cluster 0
76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,65,2693,0,1,0,0,0,0,0,1,0,0,1803,1696,1,1841,27,60–100 days,61-100,16.666666666666664,2,1464,Cluster 2
49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,48,2390,0,0,0,1,0,0,0,0,1,0,350,320,0,341,13,60–100 days,41-60,0.0,0,1465,Cluster 0
60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,49,2529,0,1,0,0,0,0,0,0,0,1,715,694,0,681,20,0–30 days,41-60,16.666666666666664,0,1466,Cluster 0
42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,70,2683,1,0,0,0,0,0,0,0,0,1,254,239,0,266,11,0–30 days,61-100,0.0,0,1467,Cluster 0
87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,32,2496,0,0,0,1,0,0,0,1,0,0,2491,2458,3,2427,28,60–100 days,21-40,66.66666666666666,1,1468,Cluster 1
57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,42,2430,0,0,0,1,0,0,0,1,0,0,595,578,0,597,18,30–60 days,41-60,0.0,0,1469,Cluster 0
35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,30,2359,0,1,0,0,0,0,0,1,0,0,60,45,0,75,6,60–100 days,21-40,0.0,3,1470,Cluster 3
65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,61,2313,0,1,0,0,0,0,0,1,0,0,998,951,0,835,24,60–100 days,61-100,0.0,2,1471,Cluster 2
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2369,1,0,0,0,0,0,0,1,0,0,54,53,0,52,5,30–60 days,41-60,0.0,3,1472,Cluster 3
53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,51,2841,0,0,0,1,0,0,0,0,0,1,1030,996,1,1051,15,30–60 days,41-60,33.33333333333333,1,1473,Cluster 1
71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,61,2752,0,0,0,1,0,0,0,1,0,0,1429,1415,0,1352,21,0–30 days,61-100,0.0,2,1474,Cluster 2
68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,32,2691,0,1,0,0,0,0,0,1,0,0,1277,1188,0,1333,29,30–60 days,21-40,0.0,2,1475,Cluster 2
53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,45,2662,0,0,0,1,0,0,0,0,1,0,311,186,0,416,12,60–100 days,41-60,0.0,0,1476,Cluster 0
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,47,2295,1,0,0,0,0,1,0,0,0,0,28,18,0,27,4,30–60 days,41-60,0.0,3,1477,Cluster 3
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,43,2840,0,1,0,0,0,0,0,1,0,0,386,336,0,432,14,30–60 days,41-60,16.666666666666664,0,1478,Cluster 0
54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,47,2760,0,1,0,0,0,0,0,0,1,0,650,553,0,739,19,60–100 days,41-60,0.0,0,1479,Cluster 0
49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,65,2837,0,0,1,0,0,0,0,0,0,1,1357,1318,1,1379,20,30–60 days,61-100,33.33333333333333,1,1480,Cluster 1
63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,46,2260,0,1,0,0,0,0,0,0,1,0,902,876,1,917,13,60–100 days,41-60,16.666666666666664,0,1481,Cluster 0
57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,48,2514,0,1,0,0,0,0,0,0,1,0,550,458,0,621,17,30–60 days,41-60,0.0,0,1482,Cluster 0
46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,45,2758,0,0,0,1,0,1,0,0,0,0,991,934,1,851,24,60–100 days,41-60,16.666666666666664,2,1483,Cluster 2
78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,49,2406,0,1,0,0,0,0,0,0,0,1,908,873,0,885,23,0–30 days,41-60,0.0,2,1484,Cluster 2
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,0,0,0,1,0,0,0,1,0,0,825,743,0,907,22,0–30 days,61-100,0.0,2,1485,Cluster 2
84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,32,2306,0,1,0,0,0,0,0,1,0,0,1153,1108,0,1153,17,0–30 days,21-40,0.0,2,1486,Cluster 2
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,45,2839,0,0,1,0,0,0,0,0,1,0,84,48,0,120,7,60–100 days,41-60,0.0,3,1487,Cluster 3
73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,55,2740,0,1,0,0,0,0,0,1,0,0,1551,1444,0,1559,23,60–100 days,41-60,0.0,2,1488,Cluster 2
79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,34,2222,0,1,0,0,0,0,0,1,0,0,1441,1244,0,1565,21,0–30 days,21-40,0.0,2,1489,Cluster 2
20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,43,2584,0,0,0,1,0,1,0,0,0,0,43,13,0,67,6,0–30 days,41-60,16.666666666666664,3,1490,Cluster 3
51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,40,2269,0,0,1,0,0,0,0,1,0,0,224,173,0,269,10,60–100 days,41-60,0.0,3,1491,Cluster 3
55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,58,2737,0,1,0,0,0,0,0,1,0,0,777,700,0,844,21,60–100 days,41-60,0.0,2,1492,Cluster 2
33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,42,2452,0,1,0,0,0,0,0,1,0,0,66,54,0,70,6,0–30 days,41-60,0.0,3,1493,Cluster 3
37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,48,2441,0,1,0,0,0,0,0,0,1,0,88,70,0,102,6,30–60 days,41-60,0.0,3,1494,Cluster 3
27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,50,2754,0,0,1,0,0,0,0,1,0,0,67,28,0,86,5,0–30 days,41-60,16.666666666666664,3,1495,Cluster 3
87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,37,2550,0,0,1,0,0,0,0,0,0,1,1868,1813,0,1874,18,60–100 days,21-40,16.666666666666664,2,1496,Cluster 2
69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,49,2558,0,0,0,1,0,0,0,1,0,0,1466,1270,0,1443,21,0–30 days,41-60,0.0,2,1497,Cluster 2
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76,68,0,73,6,60–100 days,41-60,0.0,3,1498,Cluster 3
37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,2213,0,1,0,0,0,0,0,0,0,1,45,42,0,45,5,0–30 days,41-60,0.0,3,1499,Cluster 3
3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,47,2601,0,0,1,0,0,0,0,1,0,0,4,3,0,5,0,30–60 days,41-60,0.0,3,1500,Cluster 3
58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,44,2745,0,1,0,0,0,0,0,1,0,0,712,691,0,723,20,0–30 days,41-60,0.0,0,1501,Cluster 0
82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,72,2244,0,0,0,0,1,0,0,0,0,1,1177,1120,0,1085,17,30–60 days,61-100,0.0,2,1502,Cluster 2
28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,62,2724,0,0,0,1,0,0,0,1,0,0,91,70,0,99,6,60–100 days,61-100,0.0,3,1503,Cluster 3
74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,33,2284,0,0,1,0,0,0,0,0,0,1,1610,1562,2,1616,14,0–30 days,21-40,50.0,1,1504,Cluster 1
19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,60,2621,0,0,0,1,0,0,0,1,0,0,35,15,0,45,5,60–100 days,61-100,0.0,3,1505,Cluster 3
57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,45,2724,0,1,0,0,0,1,0,0,0,0,1466,1419,1,1494,22,30–60 days,41-60,16.666666666666664,2,1506,Cluster 2
53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,62,2569,0,0,0,1,0,1,0,0,0,0,258,245,1,268,11,60–100 days,61-100,16.666666666666664,0,1507,Cluster 0
69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,45,2174,0,1,0,0,0,0,0,0,0,1,896,888,0,904,23,30–60 days,41-60,0.0,2,1508,Cluster 2
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,45,2839,0,0,1,0,0,0,0,0,1,0,84,48,0,120,7,60–100 days,41-60,16.666666666666664,3,1509,Cluster 3
23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2822,0,1,0,0,0,1,0,0,0,0,58,13,0,103,6,60–100 days,21-40,0.0,3,1510,Cluster 3
23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,32,2791,0,0,1,0,0,1,0,0,0,0,264,259,0,245,11,60–100 days,21-40,0.0,0,1511,Cluster 0
9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,31,2350,0,0,1,0,0,0,0,1,0,0,18,14,0,20,4,60–100 days,21-40,0.0,3,1512,Cluster 3
67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,61,2363,0,0,0,0,1,0,0,0,0,1,1054,952,0,1076,15,0–30 days,61-100,16.666666666666664,2,1513,Cluster 2
71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,49,2780,0,1,0,0,0,0,0,0,0,1,1076,1066,1,1086,16,30–60 days,41-60,16.666666666666664,2,1514,Cluster 2
59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,53,2692,0,0,1,0,0,0,0,0,1,0,1037,946,0,1048,25,0–30 days,41-60,0.0,2,1515,Cluster 2
31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2252,0,0,0,1,0,0,0,1,0,0,67,62,0,68,7,0–30 days,21-40,0.0,3,1516,Cluster 3
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,59,2637,0,0,0,1,0,0,0,0,1,0,910,856,0,928,23,30–60 days,41-60,0.0,2,1517,Cluster 2
65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,42,2736,0,1,0,0,0,0,0,1,0,0,1320,1257,0,1234,19,60–100 days,41-60,0.0,2,1518,Cluster 2
51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,67,2558,0,0,1,0,0,0,0,0,0,1,17,16,0,18,3,60–100 days,61-100,0.0,3,1519,Cluster 3
51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,56,2826,1,0,0,0,0,0,0,1,0,0,763,733,0,783,21,60–100 days,41-60,0.0,2,1520,Cluster 2
42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,34,2691,0,0,0,1,0,0,0,0,1,0,89,78,0,100,6,30–60 days,21-40,0.0,3,1521,Cluster 3
30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2459,0,1,0,0,0,1,0,0,0,0,60,40,0,55,5,0–30 days,21-40,0.0,3,1522,Cluster 3
30983.0,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,57,2756,0,0,1,0,0,0,0,1,0,0,118,69,0,155,7,30–60 days,41-60,16.666666666666664,3,1523,Cluster 3
66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,63,2684,0,0,0,0,1,0,0,1,0,0,612,547,0,631,18,60–100 days,61-100,0.0,0,1524,Cluster 0
